survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
1,2,female,0.18487875001585094,3,0,0.11752381284019167,S,Second,woman,False,Unknown,Southampton,yes,False
1,3,female,0.01316310241615549,0,0,-0.7852068940642809,Q,Third,woman,False,Unknown,Queenstown,yes,True
0,2,male,-0.24441036898338767,1,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,False
0,3,female,-0.24441036898338767,1,0,-0.7724444429770357,S,Third,woman,False,Unknown,Southampton,no,False
0,3,male,-1.4464199021812558,0,0,-0.033073109989300846,C,Third,child,False,Unknown,Cherbourg,no,True
0,3,male,0.05609201431607935,0,0,-0.2160015755731478,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,1.7303195784131098,1,3,1.0279119903970113,S,Third,woman,False,Unknown,Southampton,no,False
1,1,male,0.01316310241615549,0,0,0.7301214650279582,S,First,man,True,D,Southampton,yes,True
0,3,male,-0.3302681927832354,1,0,-0.2160015755731478,S,Third,man,True,Unknown,Southampton,no,False
1,3,male,0.27073657381569866,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,yes,True
0,3,male,-1.017130783182017,1,1,0.06647400849121113,S,Third,man,True,Unknown,Southampton,no,False
1,2,female,0.18487875001585094,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
0,1,male,-0.759557311782474,1,0,2.3024554389765592,S,First,man,True,D,Southampton,no,False
0,3,male,0.27073657381569866,0,0,-0.784356063991798,Q,Third,man,True,Unknown,Queenstown,no,True
1,2,female,-2.04742466878019,1,1,0.2536566244374731,S,Second,child,False,Unknown,Southampton,yes,False
1,3,male,-1.8757090211804943,0,1,-0.4627422965932206,S,Third,child,False,E,Southampton,yes,False
0,3,male,0.4424522214153941,0,0,-0.6652398538441767,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.4161260165830831,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,1.7303195784131098,1,2,3.1124456679803836,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,0.01316310241615549,0,0,-0.7812386226062202,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,1.1293148118141758,0,0,-0.8268975676159485,S,Third,man,True,Unknown,Southampton,no,True
1,3,male,-0.6736994879826262,0,0,-0.8198050481317302,C,Third,man,True,Unknown,Cherbourg,yes,True
0,3,male,-1.017130783182017,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,0.01316310241615549,0,0,1.3835589606949092,C,First,man,True,Unknown,Cherbourg,no,True
0,3,female,0.22780766191577478,0,0,-0.784356063991798,Q,Third,woman,False,Unknown,Queenstown,no,True
0,3,male,0.01316310241615549,1,0,0.33193299110590985,Q,Third,man,True,Unknown,Queenstown,no,False
0,3,male,0.35659439761554634,0,0,-0.7426653904401305,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.3302681927832354,0,0,-0.6652398538441767,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,1.7303195784131098,0,0,-0.7772635445075797,S,Third,man,True,Unknown,Southampton,no,True
0,2,female,2.5030399926117393,0,0,-0.597173448045536,S,Second,woman,False,E,Southampton,no,True
1,2,female,2.245466521212196,1,3,0.2536566244374731,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,-0.8454151355823217,0,0,-0.784356063991798,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.784356063991798,Q,Third,man,True,F,Queenstown,no,True
1,3,female,-1.961566844980342,0,0,-0.4627422965932206,S,Third,child,False,Unknown,Southampton,yes,True
0,3,male,0.01316310241615549,0,0,-0.7852068940642809,Q,Third,man,True,Unknown,Queenstown,no,True
1,3,female,-1.2747042545815603,0,0,-0.8198050481317302,C,Third,child,False,Unknown,Cherbourg,yes,True
1,1,female,-0.9312729593821695,1,0,2.5679144215912575,S,First,woman,False,B,Southampton,yes,False
0,1,male,0.09902092621600321,0,0,0.7301214650279582,S,First,man,True,D,Southampton,no,True
0,3,male,0.01316310241615549,1,2,0.2842865070468614,S,Third,man,True,Unknown,Southampton,no,False
0,3,male,-0.24441036898338767,0,0,-0.8320025480508464,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.24441036898338767,0,0,-0.8183892668911183,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,-0.8454151355823217,0,0,-0.8016585443458125,S,Third,woman,False,Unknown,Southampton,yes,True
0,3,male,-1.7039933735807988,4,1,0.6705633599541476,Q,Third,child,False,Unknown,Queenstown,no,False
1,3,male,-2.304998140179733,1,2,0.0885955903757693,S,Third,child,False,Unknown,Southampton,yes,False
0,2,male,-1.017130783182017,0,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,True
0,1,male,0.01316310241615549,0,0,0.7774820701826524,C,First,man,True,Unknown,Cherbourg,no,True
0,3,male,-0.24441036898338767,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,0.9575991642144804,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
1,1,female,1.8161774022129575,0,0,0.4530367403028516,S,First,woman,False,D,Southampton,yes,True
1,3,female,0.27073657381569866,0,0,-0.7208296874599266,S,Third,woman,False,Unknown,Southampton,yes,True
0,3,male,0.18487875001585094,0,0,-0.8198050481317302,C,Third,man,True,Unknown,Cherbourg,no,True
0,3,female,0.18487875001585094,1,1,0.33193299110590985,S,Third,woman,False,Unknown,Southampton,no,False
1,2,female,0.27073657381569866,1,1,0.4748724432830555,S,Second,woman,False,Unknown,Southampton,yes,False
1,3,male,-0.07269472138369223,0,0,-0.8371075284857445,S,Third,man,True,Unknown,Southampton,yes,True
0,3,male,0.27073657381569866,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,0.9575991642144804,0,0,-1.3118707089312636,S,First,man,True,A,Southampton,no,True
0,3,female,-0.8454151355823217,0,0,-0.7826544038468319,S,Third,woman,False,Unknown,Southampton,no,True
1,1,female,0.4424522214153941,1,0,2.3024554389765592,S,First,woman,False,E,Southampton,yes,False
0,3,male,-0.15855254518353995,0,0,-0.7749969331944849,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.9575991642144804,0,0,0.33193299110590985,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,0.6141678690150896,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
0,3,female,-1.8757090211804943,4,2,0.816906132421225,S,Third,child,False,Unknown,Southampton,no,False
0,3,male,0.22780766191577478,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,0.01316310241615549,0,0,-1.3118707089312636,S,First,man,True,B,Southampton,no,True
0,3,female,-0.4161260165830831,0,0,-0.7724444429770357,S,Third,woman,False,Unknown,Southampton,no,True
0,2,male,0.27073657381569866,1,1,1.2068721845227974,C,Second,man,True,Unknown,Cherbourg,no,False
0,3,male,1.3010304594138713,0,0,-0.872842391530031,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-1.5322777259811036,3,2,0.5871820128508126,S,Third,child,False,Unknown,Southampton,no,False
1,3,male,-0.07269472138369223,0,0,-0.7222454687005383,S,Third,man,True,Unknown,Southampton,yes,True
0,1,male,0.8717413404146327,0,0,-1.3118707089312636,S,First,man,True,Unknown,Southampton,no,True
1,3,female,-0.07269472138369223,0,1,-0.4627422965932206,S,Third,woman,False,E,Southampton,yes,False
0,3,male,-2.2191403163798853,4,1,1.3895147712022902,S,Third,child,False,Unknown,Southampton,no,False
0,3,male,0.01316310241615549,0,0,-0.8388091886307106,Q,Third,man,True,Unknown,Queenstown,no,True
1,2,male,-2.304998140179733,0,2,1.2068721845227974,C,Second,child,False,Unknown,Cherbourg,yes,False
1,3,male,0.01316310241615549,0,0,-0.784356063991798,Q,Third,man,True,Unknown,Queenstown,yes,True
1,3,female,-1.1029886069818648,1,0,-0.3280252662365508,C,Third,child,False,Unknown,Cherbourg,yes,False
0,3,male,-0.4161260165830831,0,0,-0.7772635445075797,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.8454151355823217,0,0,-0.7469195408025455,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.5878416641827785,0,0,-0.7222454687005383,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,0.01316310241615549,0,0,0.709701543288366,C,First,man,True,C,Cherbourg,yes,True
0,3,male,-0.6736994879826262,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,-1.017130783182017,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
1,1,female,0.18487875001585094,0,0,0.7981878708265989,C,First,woman,False,Unknown,Cherbourg,yes,True
0,3,male,0.5712389571151657,0,0,-0.873693221602514,C,Third,man,True,Unknown,Cherbourg,no,True
0,3,male,1.2151726356140236,0,0,-0.7979693451515261,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.6141678690150896,0,0,-0.7744319820263561,C,Third,man,True,Unknown,Cherbourg,no,True
0,2,male,0.01316310241615549,0,1,0.9343206824238804,S,Second,man,True,Unknown,Southampton,no,False
0,3,male,-2.04742466878019,4,2,0.816906132421225,S,Third,child,False,Unknown,Southampton,no,False
0,3,female,-1.618135549780951,1,1,-0.27414389940634687,C,Third,child,False,Unknown,Cherbourg,no,False
1,1,female,-1.017130783182017,0,1,1.369945679535181,S,First,woman,False,D,Southampton,yes,False
0,2,female,1.386888283213719,1,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,no,False
1,3,female,-0.8454151355823217,0,1,-0.6754498147139728,S,Third,woman,False,Unknown,Southampton,yes,False
1,1,male,1.987893049812653,0,0,0.49529236502264773,S,First,man,True,E,Southampton,yes,True
1,3,female,-0.3302681927832354,0,3,-0.001027446139300994,C,Third,woman,False,Unknown,Cherbourg,yes,False
0,3,male,1.1293148118141758,2,0,-0.3515694360023006,S,Third,man,True,Unknown,Southampton,no,False
0,2,male,-0.5878416641827785,1,0,-0.5291070422468952,S,Second,man,True,Unknown,Southampton,no,False
1,1,female,1.7303195784131098,0,0,0.4530367403028516,S,First,woman,False,D,Southampton,yes,True
0,2,male,-0.3302681927832354,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
1,2,female,1.2151726356140236,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
1,2,female,-0.07269472138369223,1,0,-0.36858603745196084,C,Second,woman,False,Unknown,Cherbourg,yes,False
0,1,male,0.27073657381569866,0,0,2.125196904995739,S,First,man,True,A,Southampton,no,True
1,3,male,-2.04742466878019,1,1,-0.5540669932532568,S,Third,child,False,Unknown,Southampton,yes,False
1,1,female,1.6444617546132623,1,1,2.2653047946916613,S,First,woman,False,D,Southampton,yes,False
0,1,male,0.4424522214153941,0,0,-0.97153867993806,S,First,man,True,B,Southampton,no,True
0,3,male,1.6444617546132623,0,0,-0.699273056743497,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,0.01316310241615549,1,0,0.32172303023611387,C,Second,woman,False,Unknown,Cherbourg,yes,False
1,3,female,-1.1029886069818648,0,0,-0.8200909270360843,C,Third,child,False,Unknown,Cherbourg,yes,True
0,3,male,-0.6736994879826262,0,0,-0.6417024907190066,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,-0.24441036898338767,0,1,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,0.4424522214153941,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,-0.5019838403829309,0,0,-0.5960367390686987,S,Third,woman,False,Unknown,Southampton,no,True
0,2,male,0.01316310241615549,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
0,3,female,0.9575991642144804,0,5,0.6705633599541476,Q,Third,woman,False,Unknown,Queenstown,no,False
1,1,female,-0.759557311782474,0,0,0.7301214650279582,S,First,woman,False,B,Southampton,yes,True
0,3,female,0.01316310241615549,1,2,0.2842865070468614,S,Third,woman,False,Unknown,Southampton,no,False
1,1,male,-0.15855254518353995,0,0,0.7301214650279582,C,First,man,True,C,Cherbourg,yes,True
0,3,male,0.35659439761554634,0,0,-0.784356063991798,Q,Third,man,True,Unknown,Queenstown,no,True
